time,band,bandset,e_fluxdensity,e_magnitude,fluxdensity,magnitude,system,telescope,source,u_fluxdensity,u_time,upperlimit
58583.2515227012,w,,,0.135238,,20.2878,,Pan-STARRS1,2,,MJD,
58583.2626900774,w,,,0.116393,,20.3432,,Pan-STARRS1,2,,MJD,
58583.2850377034,w,,,0.0877462,,20.3918,,Pan-STARRS1,2,,MJD,
