time,band,bandset,e_fluxdensity,e_magnitude,fluxdensity,magnitude,system,telescope,source,u_fluxdensity,u_time,upperlimit
58472.4029398,r,,,,,20.1017,,P48,1,,MJD,True
58482.5553935,g,,,0.21,,19.59,,P48,1,,MJD,
58547.2879398,g,,,0.12,,18.79,,P48,1,,MJD,
