time,band,bandset,e_fluxdensity,e_magnitude,fluxdensity,magnitude,system,telescope,source,u_fluxdensity,u_time,upperlimit
57029.5,,,,,,19.2,,,"2,3",,MJD,
57030.6623667505,z,,,0.0733846,,19.1868,,Pan-STARRS1,2,,MJD,
57030.6716697709,z,,,0.107148,,19.1647,,Pan-STARRS1,2,,MJD,
57109.4755960834,r,,,0.199907,,20.863,,Pan-STARRS1,2,,MJD,
