time,band,bandset,e_fluxdensity,e_magnitude,fluxdensity,magnitude,system,telescope,source,u_fluxdensity,u_time,upperlimit
58514.4569907,G,,,,,21.5,,Gaia,2,,MJD,True
58537.6429977,orange,,,,,16.41,,ATLAS1,2,,MJD,True
58541.6279977,orange,,,0.107,,18.737,,ATLAS1,2,,MJD,
58548.6079977,G,,,0.2,,18.59,,Gaia,2,,MJD,
58548.609,G,,,0.0,,18.57,,GAIA,3,,MJD,
58548.683,G,,,0.0,,18.61,,GAIA,3,,MJD,
58567.435,G,,,0.0,,19.44,,GAIA,3,,MJD,
58567.611,G,,,0.0,,19.42,,GAIA,3,,MJD,
