time,band,bandset,e_fluxdensity,e_magnitude,fluxdensity,magnitude,system,telescope,source,u_fluxdensity,u_time,upperlimit
51776.5,C,,,,,18.5,,,"12,16",,MJD,
51778.5,C,,,,,17.8,,,"12,16",,MJD,
51783.01,C,,,,,17.6,,,"12,16",,MJD,
51783.87,C,,,,,17.3,,,"12,16",,MJD,
51787.91,R,,,,,17.3,,,"12,16",,MJD,
51793.35,B,,,0.01900,,17.43500,,kait2,"3,7",,MJD,
51793.35,I,,,0.07100,,17.65800,,kait2,"3,7",,MJD,
51793.35,R,,,0.02300,,17.14300,,kait2,"3,7",,MJD,
51793.35,V,,,0.02900,,17.37500,,kait2,"3,7",,MJD,
51797.93,C,,,,,16.4,,,"12,16",,MJD,
51804.36,B,,,0.08700,,18.58900,,kait2,"3,7",,MJD,
51804.36,I,,,0.11500,,18.04800,,kait2,"3,7",,MJD,
51804.36,R,,,0.05500,,17.81200,,kait2,"3,7",,MJD,
51804.36,V,,,0.04200,,17.94500,,kait2,"3,7",,MJD,
51809.97,C,,,,,18,,,"12,16",,MJD,
51811.27,B,,,0.10800,,19.45400,,kait2,"3,7",,MJD,
51811.27,I,,,0.11800,,18.14000,,kait2,"3,7",,MJD,
51811.27,R,,,0.04500,,17.98600,,kait2,"3,7",,MJD,
51811.27,V,,,0.04500,,18.48200,,kait2,"3,7",,MJD,
51811.92,C,,,,,17.5,,,"12,16",,MJD,
51818.28,B,,,0.21400,,19.96700,,kait2,"3,7",,MJD,
51818.28,I,,,0.07200,,18.11000,,kait2,"3,7",,MJD,
51818.28,R,,,0.05300,,18.35300,,kait2,"3,7",,MJD,
51818.28,V,,,0.06200,,18.93500,,kait2,"3,7",,MJD,
